lit_id,lit_name,k_id,k_name
85148851427,Keep Moving to Retain the Healthy Self: The Influence of Physical Exercise in Health Anxiety among Chinese Menopausal Women,interpersonalcompetence,interpersonal competence
85148851427,Keep Moving to Retain the Healthy Self: The Influence of Physical Exercise in Health Anxiety among Chinese Menopausal Women,menopausalwomen,menopausal women
85148851427,Keep Moving to Retain the Healthy Self: The Influence of Physical Exercise in Health Anxiety among Chinese Menopausal Women,physicalexercise,physical exercise
85170270707,Usability and feasibility of PreventS-MD web app for stroke prevention,strokefacilities,stroke facilities
85148955012,Selective Synthesis of Renewable Bio-Jet Fuel Precursors from Furfural and 2-Butanone via Heterogeneously Catalyzed Aldol Condensation,2butanone,2-butanone
85148955012,Selective Synthesis of Renewable Bio-Jet Fuel Precursors from Furfural and 2-Butanone via Heterogeneously Catalyzed Aldol Condensation,acidbaseproperties,acid–base properties
85148955012,Selective Synthesis of Renewable Bio-Jet Fuel Precursors from Furfural and 2-Butanone via Heterogeneously Catalyzed Aldol Condensation,aldolcondensation,aldol condensation
85148955012,Selective Synthesis of Renewable Bio-Jet Fuel Precursors from Furfural and 2-Butanone via Heterogeneously Catalyzed Aldol Condensation,layereddoublehydroxides,layered double hydroxides
85153370075,A novel material-balance approach for estimating in-place volumes of gas and water in gas reservoirs with aquifer support,degreeofaquifersupport,Degree of aquifer support
85153370075,A novel material-balance approach for estimating in-place volumes of gas and water in gas reservoirs with aquifer support,gasinitiallyinplace,Gas initially-in-place
85153370075,A novel material-balance approach for estimating in-place volumes of gas and water in gas reservoirs with aquifer support,gasreservoir,Gas reservoir
85153370075,A novel material-balance approach for estimating in-place volumes of gas and water in gas reservoirs with aquifer support,waterdrive,Water-drive
85164248115,Characterization of Native COMPASS Complex in Urothelial Carcinoma Cells by Size Exclusion Chromatography,compasscomplex,COMPASS complex
85164248115,Characterization of Native COMPASS Complex in Urothelial Carcinoma Cells by Size Exclusion Chromatography,gradientsdspage,Gradient SDS–PAGE
85164248115,Characterization of Native COMPASS Complex in Urothelial Carcinoma Cells by Size Exclusion Chromatography,kmt2,KMT2
85164248115,Characterization of Native COMPASS Complex in Urothelial Carcinoma Cells by Size Exclusion Chromatography,nuclearproteinfractionation,Nuclear protein fractionation
85164248115,Characterization of Native COMPASS Complex in Urothelial Carcinoma Cells by Size Exclusion Chromatography,sizeexclusionchromatography,Size exclusion chromatography
85164248115,Characterization of Native COMPASS Complex in Urothelial Carcinoma Cells by Size Exclusion Chromatography,urothelialcancer,Urothelial cancer
85164248115,Characterization of Native COMPASS Complex in Urothelial Carcinoma Cells by Size Exclusion Chromatography,utx,UTX
85167999411,"Corporate governance, policies, and outcomes: The appointment of military connected boards and sustainability",boardofdirectors,board of directors
85167999411,"Corporate governance, policies, and outcomes: The appointment of military connected boards and sustainability",corporatefinancialdecisionsandoutcomes,corporate financial decisions and outcomes
85167999411,"Corporate governance, policies, and outcomes: The appointment of military connected boards and sustainability",military,military
85167999411,"Corporate governance, policies, and outcomes: The appointment of military connected boards and sustainability",politicalconnections,political connections
85167999411,"Corporate governance, policies, and outcomes: The appointment of military connected boards and sustainability",riskandreturn,risk and return
85169617387,Editorial: Sleep disorders and airway diseases,airwaydisease,airway disease
85169617387,Editorial: Sleep disorders and airway diseases,copd,COPD
85169617387,Editorial: Sleep disorders and airway diseases,oldosa,OLDOSA
85169617387,Editorial: Sleep disorders and airway diseases,osa,OSA
85169617387,Editorial: Sleep disorders and airway diseases,sleepdisorder,sleep disorder
85148360461,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,borderthailand,Border Thailand
85148360461,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,businessenterprise,Business enterprise
85148360461,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,businessperformance,Business performance
85148360461,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,communityenterprises,Community enterprises
85148360461,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,creativity,Creativity
85148360461,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,networking,Networking
85148360461,Social network analysis and network centrality in community enterprises: evidence from One Tambon One Product entrepreneurship program in border Thailand,onetambononeproductotopentrepreneurshipprogram,One Tambon One Product (OTOP) entrepreneurship program
85147110096,Forty years of research and development on forensic genetics: A bibliometric analysis,forensicgenetics,Forensic genetics
85147110096,Forty years of research and development on forensic genetics: A bibliometric analysis,publicationtrend,Publication trend
85151811867,Location Choice And Tax Responsiveness Of Foreign Multinationals: Evidence From Asean Countries,developingcountries,developing countries
85151811867,Location Choice And Tax Responsiveness Of Foreign Multinationals: Evidence From Asean Countries,fdi,FDI
85151811867,Location Choice And Tax Responsiveness Of Foreign Multinationals: Evidence From Asean Countries,multinationalfirms,multinational firms
85151811867,Location Choice And Tax Responsiveness Of Foreign Multinationals: Evidence From Asean Countries,taxincentive,Tax incentive
85139068460,Antimicrobial properties dependence on the composition and architecture of copper-alumina coatings prepared by plasma electrolytic oxidation (PEO),antimicrobialsurfaces,Antimicrobial surfaces
85139068460,Antimicrobial properties dependence on the composition and architecture of copper-alumina coatings prepared by plasma electrolytic oxidation (PEO),copper,Copper
85139068460,Antimicrobial properties dependence on the composition and architecture of copper-alumina coatings prepared by plasma electrolytic oxidation (PEO),corrosionresistance,Corrosion resistance
85139068460,Antimicrobial properties dependence on the composition and architecture of copper-alumina coatings prepared by plasma electrolytic oxidation (PEO),peocoatings,PEO coatings
85139068460,Antimicrobial properties dependence on the composition and architecture of copper-alumina coatings prepared by plasma electrolytic oxidation (PEO),porousfilms,Porous films
85147732917,Poly(o-phenylenediamine)/ poly(butylene succinate-co-butylene adipate) blend as electroactive material for actuator application,actuator,Actuator
85147732917,Poly(o-phenylenediamine)/ poly(butylene succinate-co-butylene adipate) blend as electroactive material for actuator application,biopolymerblend,Biopolymer blend
85147732917,Poly(o-phenylenediamine)/ poly(butylene succinate-co-butylene adipate) blend as electroactive material for actuator application,electroactivematerial,Electroactive material
85147732917,Poly(o-phenylenediamine)/ poly(butylene succinate-co-butylene adipate) blend as electroactive material for actuator application,polybutylenesuccinatecobutyleneadipate,Poly(butylene succinate-co-butylene adipate)
85147732917,Poly(o-phenylenediamine)/ poly(butylene succinate-co-butylene adipate) blend as electroactive material for actuator application,polyophenylenediamine,Poly(o-phenylenediamine)
85147793986,Does the Nature of Floods Matter in the Risk Perception of Households? A Comparative Assessment among the Rural Households Prone to Flash and Riverine Floods in Pakistan,climaticextremes,climatic extremes
85147793986,Does the Nature of Floods Matter in the Risk Perception of Households? A Comparative Assessment among the Rural Households Prone to Flash and Riverine Floods in Pakistan,disasters,disasters
85147793986,Does the Nature of Floods Matter in the Risk Perception of Households? A Comparative Assessment among the Rural Households Prone to Flash and Riverine Floods in Pakistan,floodsdamages,floods’ damages
85147793986,Does the Nature of Floods Matter in the Risk Perception of Households? A Comparative Assessment among the Rural Households Prone to Flash and Riverine Floods in Pakistan,natureoffloods,nature of floods
85163359100,"Multi-locus Phylogeny Reveals a New Freshwater Mussel in the Genus Bineurus Simpson, 1900 (Unionidae: Pseudodontini) from Thailand",multilocusphylogeny,multi-locus phylogeny
85163359100,"Multi-locus Phylogeny Reveals a New Freshwater Mussel in the Genus Bineurus Simpson, 1900 (Unionidae: Pseudodontini) from Thailand",unionida,Unionida
85147652265,Effectiveness of Interactive Text Message Service at the Thailand National Quitline: A Randomized Controlled Trial,cessationservice,Cessation service
85147652265,Effectiveness of Interactive Text Message Service at the Thailand National Quitline: A Randomized Controlled Trial,quitline,Quitline
85147652265,Effectiveness of Interactive Text Message Service at the Thailand National Quitline: A Randomized Controlled Trial,textmessage,Text message
